Msg ID,New Key,Operation,AD Size,Msg Size,Na,Nm,Nc,Nh,Bla,Blm,Blc,Blh,Ina,Inm,Inc,Inh,Actual Execution Time,Actual Latency,Expected Execution Time,Expected Latency Time,Actual-Expected Execution Time,Actual-Expected Latency Time
982,1,AE,15,21,0,0,0,0,15,21,0,0,1,1,0,0,182,1,216,0,-34,1
983,1,AE,15,22,0,0,0,0,15,22,0,0,1,1,0,0,182,1,216,0,-34,1
984,1,AE,15,23,0,0,0,0,15,23,0,0,1,1,0,0,182,1,216,0,-34,1
985,1,AE,15,24,0,0,0,0,15,24,0,0,1,1,0,0,182,1,216,0,-34,1
986,1,AE,15,25,0,0,0,0,15,25,0,0,1,1,0,0,182,1,216,0,-34,1
987,1,AE,15,26,0,0,0,0,15,26,0,0,1,1,0,0,182,1,216,0,-34,1
988,1,AE,15,27,0,0,0,0,15,27,0,0,1,1,0,0,182,1,216,0,-34,1
989,1,AE,15,28,0,0,0,0,15,28,0,0,1,1,0,0,182,1,216,0,-34,1
990,1,AE,15,29,0,0,0,0,15,29,0,0,1,1,0,0,182,1,216,0,-34,1
991,1,AE,15,30,0,0,0,0,15,30,0,0,1,1,0,0,182,1,216,0,-34,1
992,1,AE,15,31,0,0,0,0,15,31,0,0,1,1,0,0,182,1,216,0,-34,1
993,1,AE,15,32,0,1,0,0,15,0,0,0,1,0,0,0,225,1,243,0,-18,1
994,1,AE,15,33,0,1,0,0,15,1,0,0,1,1,0,0,236,1,243,0,-7,1
995,1,AE,15,34,0,1,0,0,15,2,0,0,1,1,0,0,236,1,243,0,-7,1
996,1,AE,15,35,0,1,0,0,15,3,0,0,1,1,0,0,236,1,243,0,-7,1
997,1,AE,15,36,0,1,0,0,15,4,0,0,1,1,0,0,236,1,243,0,-7,1
998,1,AE,15,37,0,1,0,0,15,5,0,0,1,1,0,0,236,1,243,0,-7,1
999,1,AE,15,38,0,1,0,0,15,6,0,0,1,1,0,0,236,1,243,0,-7,1
1000,1,AE,15,39,0,1,0,0,15,7,0,0,1,1,0,0,236,1,243,0,-7,1
1001,1,AE,15,40,0,1,0,0,15,8,0,0,1,1,0,0,236,1,243,0,-7,1
1002,1,AE,15,41,0,1,0,0,15,9,0,0,1,1,0,0,236,1,243,0,-7,1
1003,1,AE,15,42,0,1,0,0,15,10,0,0,1,1,0,0,236,1,243,0,-7,1
1004,1,AE,15,43,0,1,0,0,15,11,0,0,1,1,0,0,236,1,243,0,-7,1
1005,1,AE,15,44,0,1,0,0,15,12,0,0,1,1,0,0,236,1,243,0,-7,1
1006,1,AE,15,45,0,1,0,0,15,13,0,0,1,1,0,0,236,1,243,0,-7,1
1007,1,AE,15,46,0,1,0,0,15,14,0,0,1,1,0,0,236,1,243,0,-7,1
1008,1,AE,15,47,0,1,0,0,15,15,0,0,1,1,0,0,236,1,243,0,-7,1
1009,1,AE,15,48,0,1,0,0,15,16,0,0,1,1,0,0,236,1,243,0,-7,1
1010,1,AE,15,49,0,1,0,0,15,17,0,0,1,1,0,0,236,1,243,0,-7,1
1011,1,AE,15,50,0,1,0,0,15,18,0,0,1,1,0,0,236,1,243,0,-7,1
1012,1,AE,15,51,0,1,0,0,15,19,0,0,1,1,0,0,236,1,243,0,-7,1
1013,1,AE,15,52,0,1,0,0,15,20,0,0,1,1,0,0,236,1,243,0,-7,1
1014,1,AE,15,53,0,1,0,0,15,21,0,0,1,1,0,0,236,1,243,0,-7,1
1015,1,AE,15,54,0,1,0,0,15,22,0,0,1,1,0,0,236,1,243,0,-7,1
1016,1,AE,15,55,0,1,0,0,15,23,0,0,1,1,0,0,236,1,243,0,-7,1
1017,1,AE,15,56,0,1,0,0,15,24,0,0,1,1,0,0,236,1,243,0,-7,1
1018,1,AE,15,57,0,1,0,0,15,25,0,0,1,1,0,0,236,1,243,0,-7,1
1019,1,AE,15,58,0,1,0,0,15,26,0,0,1,1,0,0,236,1,243,0,-7,1
1020,1,AE,15,59,0,1,0,0,15,27,0,0,1,1,0,0,236,1,243,0,-7,1
1021,1,AE,15,60,0,1,0,0,15,28,0,0,1,1,0,0,236,1,243,0,-7,1
1022,1,AE,15,61,0,1,0,0,15,29,0,0,1,1,0,0,236,1,243,0,-7,1
1023,1,AE,15,62,0,1,0,0,15,30,0,0,1,1,0,0,236,1,243,0,-7,1
1024,1,AE,15,63,0,1,0,0,15,31,0,0,1,1,0,0,236,1,243,0,-7,1
1025,1,AE,16,0,0,0,0,0,16,0,0,0,1,0,0,0,155,1,216,0,-61,1
1026,1,AE,16,1,0,0,0,0,16,1,0,0,1,1,0,0,182,1,216,0,-34,1
1027,1,AE,16,2,0,0,0,0,16,2,0,0,1,1,0,0,182,1,216,0,-34,1
1028,1,AE,16,3,0,0,0,0,16,3,0,0,1,1,0,0,182,1,216,0,-34,1
1029,1,AE,16,4,0,0,0,0,16,4,0,0,1,1,0,0,182,1,216,0,-34,1
1030,1,AE,16,5,0,0,0,0,16,5,0,0,1,1,0,0,182,1,216,0,-34,1
1031,1,AE,16,6,0,0,0,0,16,6,0,0,1,1,0,0,182,1,216,0,-34,1
1032,1,AE,16,7,0,0,0,0,16,7,0,0,1,1,0,0,182,1,216,0,-34,1
1033,1,AE,16,8,0,0,0,0,16,8,0,0,1,1,0,0,182,1,216,0,-34,1
1034,1,AE,16,9,0,0,0,0,16,9,0,0,1,1,0,0,182,1,216,0,-34,1
1035,1,AE,16,10,0,0,0,0,16,10,0,0,1,1,0,0,182,1,216,0,-34,1
1036,1,AE,16,11,0,0,0,0,16,11,0,0,1,1,0,0,182,1,216,0,-34,1
1037,1,AE,16,12,0,0,0,0,16,12,0,0,1,1,0,0,182,1,216,0,-34,1
1038,1,AE,16,13,0,0,0,0,16,13,0,0,1,1,0,0,182,1,216,0,-34,1
1039,1,AE,16,14,0,0,0,0,16,14,0,0,1,1,0,0,182,1,216,0,-34,1
1040,1,AE,16,15,0,0,0,0,16,15,0,0,1,1,0,0,182,1,216,0,-34,1
1041,1,AE,16,16,0,0,0,0,16,16,0,0,1,1,0,0,182,1,216,0,-34,1
1042,1,AE,16,17,0,0,0,0,16,17,0,0,1,1,0,0,182,1,216,0,-34,1
1043,1,AE,16,18,0,0,0,0,16,18,0,0,1,1,0,0,182,1,216,0,-34,1
1044,1,AE,16,19,0,0,0,0,16,19,0,0,1,1,0,0,182,1,216,0,-34,1
1045,1,AE,16,20,0,0,0,0,16,20,0,0,1,1,0,0,182,1,216,0,-34,1
1046,1,AE,16,21,0,0,0,0,16,21,0,0,1,1,0,0,182,1,216,0,-34,1
1047,1,AE,16,22,0,0,0,0,16,22,0,0,1,1,0,0,182,1,216,0,-34,1
1048,1,AE,16,23,0,0,0,0,16,23,0,0,1,1,0,0,182,1,216,0,-34,1
1049,1,AE,16,24,0,0,0,0,16,24,0,0,1,1,0,0,182,1,216,0,-34,1
1050,1,AE,16,25,0,0,0,0,16,25,0,0,1,1,0,0,182,1,216,0,-34,1
1051,1,AE,16,26,0,0,0,0,16,26,0,0,1,1,0,0,182,1,216,0,-34,1
1052,1,AE,16,27,0,0,0,0,16,27,0,0,1,1,0,0,182,1,216,0,-34,1
1053,1,AE,16,28,0,0,0,0,16,28,0,0,1,1,0,0,182,1,216,0,-34,1
1054,1,AE,16,29,0,0,0,0,16,29,0,0,1,1,0,0,182,1,216,0,-34,1
1055,1,AE,16,30,0,0,0,0,16,30,0,0,1,1,0,0,182,1,216,0,-34,1
1056,1,AE,16,31,0,0,0,0,16,31,0,0,1,1,0,0,182,1,216,0,-34,1
1057,1,AE,16,32,0,1,0,0,16,0,0,0,1,0,0,0,225,1,243,0,-18,1
1058,1,AE,16,33,0,1,0,0,16,1,0,0,1,1,0,0,236,1,243,0,-7,1
1059,1,AE,16,34,0,1,0,0,16,2,0,0,1,1,0,0,236,1,243,0,-7,1
1060,1,AE,16,35,0,1,0,0,16,3,0,0,1,1,0,0,236,1,243,0,-7,1
1061,1,AE,16,36,0,1,0,0,16,4,0,0,1,1,0,0,236,1,243,0,-7,1
1062,1,AE,16,37,0,1,0,0,16,5,0,0,1,1,0,0,236,1,243,0,-7,1
1063,1,AE,16,38,0,1,0,0,16,6,0,0,1,1,0,0,236,1,243,0,-7,1
1064,1,AE,16,39,0,1,0,0,16,7,0,0,1,1,0,0,236,1,243,0,-7,1
1065,1,AE,16,40,0,1,0,0,16,8,0,0,1,1,0,0,236,1,243,0,-7,1
1066,1,AE,16,41,0,1,0,0,16,9,0,0,1,1,0,0,236,1,243,0,-7,1
1067,1,AE,16,42,0,1,0,0,16,10,0,0,1,1,0,0,236,1,243,0,-7,1
1068,1,AE,16,43,0,1,0,0,16,11,0,0,1,1,0,0,236,1,243,0,-7,1
1069,1,AE,16,44,0,1,0,0,16,12,0,0,1,1,0,0,236,1,243,0,-7,1
1070,1,AE,16,45,0,1,0,0,16,13,0,0,1,1,0,0,236,1,243,0,-7,1
1071,1,AE,16,46,0,1,0,0,16,14,0,0,1,1,0,0,236,1,243,0,-7,1
1072,1,AE,16,47,0,1,0,0,16,15,0,0,1,1,0,0,236,1,243,0,-7,1
1073,1,AE,16,48,0,1,0,0,16,16,0,0,1,1,0,0,236,1,243,0,-7,1
1074,1,AE,16,49,0,1,0,0,16,17,0,0,1,1,0,0,236,1,243,0,-7,1
1075,1,AE,16,50,0,1,0,0,16,18,0,0,1,1,0,0,236,1,243,0,-7,1
1076,1,AE,16,51,0,1,0,0,16,19,0,0,1,1,0,0,236,1,243,0,-7,1
1077,1,AE,16,52,0,1,0,0,16,20,0,0,1,1,0,0,236,1,243,0,-7,1
1078,1,AE,16,53,0,1,0,0,16,21,0,0,1,1,0,0,236,1,243,0,-7,1
1079,1,AE,16,54,0,1,0,0,16,22,0,0,1,1,0,0,236,1,243,0,-7,1
1080,1,AE,16,55,0,1,0,0,16,23,0,0,1,1,0,0,236,1,243,0,-7,1
1081,1,AE,16,56,0,1,0,0,16,24,0,0,1,1,0,0,236,1,243,0,-7,1
1082,1,AE,16,57,0,1,0,0,16,25,0,0,1,1,0,0,236,1,243,0,-7,1
1083,1,AE,16,58,0,1,0,0,16,26,0,0,1,1,0,0,236,1,243,0,-7,1
1084,1,AE,16,59,0,1,0,0,16,27,0,0,1,1,0,0,236,1,243,0,-7,1
1085,1,AE,16,60,0,1,0,0,16,28,0,0,1,1,0,0,236,1,243,0,-7,1
1086,1,AE,16,61,0,1,0,0,16,29,0,0,1,1,0,0,236,1,243,0,-7,1
1087,1,AE,16,62,0,1,0,0,16,30,0,0,1,1,0,0,236,1,243,0,-7,1
1088,1,AE,16,63,0,1,0,0,16,31,0,0,1,1,0,0,236,1,243,0,-7,1
1089,1,AE,17,0,0,0,0,0,17,0,0,0,1,0,0,0,155,1,216,0,-61,1
1090,1,AE,17,1,0,0,0,0,17,1,0,0,1,1,0,0,182,1,216,0,-34,1
1091,1,AE,17,2,0,0,0,0,17,2,0,0,1,1,0,0,182,1,216,0,-34,1
1092,1,AE,17,3,0,0,0,0,17,3,0,0,1,1,0,0,182,1,216,0,-34,1
1093,1,AE,17,4,0,0,0,0,17,4,0,0,1,1,0,0,182,1,216,0,-34,1
1094,1,AE,17,5,0,0,0,0,17,5,0,0,1,1,0,0,182,1,216,0,-34,1
1095,1,AE,17,6,0,0,0,0,17,6,0,0,1,1,0,0,182,1,216,0,-34,1
1096,1,AE,17,7,0,0,0,0,17,7,0,0,1,1,0,0,182,1,216,0,-34,1
1097,1,AE,17,8,0,0,0,0,17,8,0,0,1,1,0,0,182,1,216,0,-34,1
1098,1,AE,17,9,0,0,0,0,17,9,0,0,1,1,0,0,182,1,216,0,-34,1
1099,1,AE,17,10,0,0,0,0,17,10,0,0,1,1,0,0,182,1,216,0,-34,1
1100,1,AE,17,11,0,0,0,0,17,11,0,0,1,1,0,0,182,1,216,0,-34,1
1101,1,AE,17,12,0,0,0,0,17,12,0,0,1,1,0,0,182,1,216,0,-34,1
1102,1,AE,17,13,0,0,0,0,17,13,0,0,1,1,0,0,182,1,216,0,-34,1
1103,1,AE,17,14,0,0,0,0,17,14,0,0,1,1,0,0,182,1,216,0,-34,1
1104,1,AE,17,15,0,0,0,0,17,15,0,0,1,1,0,0,182,1,216,0,-34,1
1105,1,AE,17,16,0,0,0,0,17,16,0,0,1,1,0,0,182,1,216,0,-34,1
1106,1,AE,17,17,0,0,0,0,17,17,0,0,1,1,0,0,182,1,216,0,-34,1
1107,1,AE,17,18,0,0,0,0,17,18,0,0,1,1,0,0,182,1,216,0,-34,1
1108,1,AE,17,19,0,0,0,0,17,19,0,0,1,1,0,0,182,1,216,0,-34,1
1109,1,AE,17,20,0,0,0,0,17,20,0,0,1,1,0,0,182,1,216,0,-34,1
1110,1,AE,17,21,0,0,0,0,17,21,0,0,1,1,0,0,182,1,216,0,-34,1
1111,1,AE,17,22,0,0,0,0,17,22,0,0,1,1,0,0,182,1,216,0,-34,1
1112,1,AE,17,23,0,0,0,0,17,23,0,0,1,1,0,0,182,1,216,0,-34,1
1113,1,AE,17,24,0,0,0,0,17,24,0,0,1,1,0,0,182,1,216,0,-34,1
1114,1,AE,17,25,0,0,0,0,17,25,0,0,1,1,0,0,182,1,216,0,-34,1
1115,1,AE,17,26,0,0,0,0,17,26,0,0,1,1,0,0,182,1,216,0,-34,1
1116,1,AE,17,27,0,0,0,0,17,27,0,0,1,1,0,0,182,1,216,0,-34,1
1117,1,AE,17,28,0,0,0,0,17,28,0,0,1,1,0,0,182,1,216,0,-34,1
1118,1,AE,17,29,0,0,0,0,17,29,0,0,1,1,0,0,182,1,216,0,-34,1
1119,1,AE,17,30,0,0,0,0,17,30,0,0,1,1,0,0,182,1,216,0,-34,1
1120,1,AE,17,31,0,0,0,0,17,31,0,0,1,1,0,0,182,1,216,0,-34,1
1121,1,AE,17,32,0,1,0,0,17,0,0,0,1,0,0,0,225,1,243,0,-18,1
1122,1,AE,17,33,0,1,0,0,17,1,0,0,1,1,0,0,236,1,243,0,-7,1
1123,1,AE,17,34,0,1,0,0,17,2,0,0,1,1,0,0,236,1,243,0,-7,1
1124,1,AE,17,35,0,1,0,0,17,3,0,0,1,1,0,0,236,1,243,0,-7,1
1125,1,AE,17,36,0,1,0,0,17,4,0,0,1,1,0,0,236,1,243,0,-7,1
1126,1,AE,17,37,0,1,0,0,17,5,0,0,1,1,0,0,236,1,243,0,-7,1
1127,1,AE,17,38,0,1,0,0,17,6,0,0,1,1,0,0,236,1,243,0,-7,1
1128,1,AE,17,39,0,1,0,0,17,7,0,0,1,1,0,0,236,1,243,0,-7,1
1129,1,AE,17,40,0,1,0,0,17,8,0,0,1,1,0,0,236,1,243,0,-7,1
1130,1,AE,17,41,0,1,0,0,17,9,0,0,1,1,0,0,236,1,243,0,-7,1
1131,1,AE,17,42,0,1,0,0,17,10,0,0,1,1,0,0,236,1,243,0,-7,1
1132,1,AE,17,43,0,1,0,0,17,11,0,0,1,1,0,0,236,1,243,0,-7,1
1133,1,AE,17,44,0,1,0,0,17,12,0,0,1,1,0,0,236,1,243,0,-7,1
1134,1,AE,17,45,0,1,0,0,17,13,0,0,1,1,0,0,236,1,243,0,-7,1
1135,1,AE,17,46,0,1,0,0,17,14,0,0,1,1,0,0,236,1,243,0,-7,1
1136,1,AE,17,47,0,1,0,0,17,15,0,0,1,1,0,0,236,1,243,0,-7,1
1137,1,AE,17,48,0,1,0,0,17,16,0,0,1,1,0,0,236,1,243,0,-7,1
1138,1,AE,17,49,0,1,0,0,17,17,0,0,1,1,0,0,236,1,243,0,-7,1
1139,1,AE,17,50,0,1,0,0,17,18,0,0,1,1,0,0,236,1,243,0,-7,1
1140,1,AE,17,51,0,1,0,0,17,19,0,0,1,1,0,0,236,1,243,0,-7,1
1141,1,AE,17,52,0,1,0,0,17,20,0,0,1,1,0,0,236,1,243,0,-7,1
1142,1,AE,17,53,0,1,0,0,17,21,0,0,1,1,0,0,236,1,243,0,-7,1
1143,1,AE,17,54,0,1,0,0,17,22,0,0,1,1,0,0,236,1,243,0,-7,1
1144,1,AE,17,55,0,1,0,0,17,23,0,0,1,1,0,0,236,1,243,0,-7,1
1145,1,AE,17,56,0,1,0,0,17,24,0,0,1,1,0,0,236,1,243,0,-7,1
1146,1,AE,17,57,0,1,0,0,17,25,0,0,1,1,0,0,236,1,243,0,-7,1
1147,1,AE,17,58,0,1,0,0,17,26,0,0,1,1,0,0,236,1,243,0,-7,1
1148,1,AE,17,59,0,1,0,0,17,27,0,0,1,1,0,0,236,1,243,0,-7,1
1149,1,AE,17,60,0,1,0,0,17,28,0,0,1,1,0,0,236,1,243,0,-7,1
1150,1,AE,17,61,0,1,0,0,17,29,0,0,1,1,0,0,236,1,243,0,-7,1
1151,1,AE,17,62,0,1,0,0,17,30,0,0,1,1,0,0,236,1,243,0,-7,1
1152,1,AE,17,63,0,1,0,0,17,31,0,0,1,1,0,0,236,1,243,0,-7,1
1153,1,AE,18,0,0,0,0,0,18,0,0,0,1,0,0,0,155,1,216,0,-61,1
1154,1,AE,18,1,0,0,0,0,18,1,0,0,1,1,0,0,182,1,216,0,-34,1
1155,1,AE,18,2,0,0,0,0,18,2,0,0,1,1,0,0,182,1,216,0,-34,1
1156,1,AE,18,3,0,0,0,0,18,3,0,0,1,1,0,0,182,1,216,0,-34,1
1157,1,AE,18,4,0,0,0,0,18,4,0,0,1,1,0,0,182,1,216,0,-34,1
1158,1,AE,18,5,0,0,0,0,18,5,0,0,1,1,0,0,182,1,216,0,-34,1
1159,1,AE,18,6,0,0,0,0,18,6,0,0,1,1,0,0,182,1,216,0,-34,1
1160,1,AE,18,7,0,0,0,0,18,7,0,0,1,1,0,0,182,1,216,0,-34,1
1161,1,AE,18,8,0,0,0,0,18,8,0,0,1,1,0,0,182,1,216,0,-34,1
1162,1,AE,18,9,0,0,0,0,18,9,0,0,1,1,0,0,182,1,216,0,-34,1
1163,1,AE,18,10,0,0,0,0,18,10,0,0,1,1,0,0,182,1,216,0,-34,1
1164,1,AE,18,11,0,0,0,0,18,11,0,0,1,1,0,0,182,1,216,0,-34,1
1165,1,AE,18,12,0,0,0,0,18,12,0,0,1,1,0,0,182,1,216,0,-34,1
1166,1,AE,18,13,0,0,0,0,18,13,0,0,1,1,0,0,182,1,216,0,-34,1
1167,1,AE,18,14,0,0,0,0,18,14,0,0,1,1,0,0,182,1,216,0,-34,1
1168,1,AE,18,15,0,0,0,0,18,15,0,0,1,1,0,0,182,1,216,0,-34,1
1169,1,AE,18,16,0,0,0,0,18,16,0,0,1,1,0,0,182,1,216,0,-34,1
1170,1,AE,18,17,0,0,0,0,18,17,0,0,1,1,0,0,182,1,216,0,-34,1
1171,1,AE,18,18,0,0,0,0,18,18,0,0,1,1,0,0,182,1,216,0,-34,1
1172,1,AE,18,19,0,0,0,0,18,19,0,0,1,1,0,0,182,1,216,0,-34,1
1173,1,AE,18,20,0,0,0,0,18,20,0,0,1,1,0,0,182,1,216,0,-34,1
1174,1,AE,18,21,0,0,0,0,18,21,0,0,1,1,0,0,182,1,216,0,-34,1
1175,1,AE,18,22,0,0,0,0,18,22,0,0,1,1,0,0,182,1,216,0,-34,1
1176,1,AE,18,23,0,0,0,0,18,23,0,0,1,1,0,0,182,1,216,0,-34,1
1177,1,AE,18,24,0,0,0,0,18,24,0,0,1,1,0,0,182,1,216,0,-34,1
1178,1,AE,18,25,0,0,0,0,18,25,0,0,1,1,0,0,182,1,216,0,-34,1
1179,1,AE,18,26,0,0,0,0,18,26,0,0,1,1,0,0,182,1,216,0,-34,1
1180,1,AE,18,27,0,0,0,0,18,27,0,0,1,1,0,0,182,1,216,0,-34,1
1181,1,AE,18,28,0,0,0,0,18,28,0,0,1,1,0,0,182,1,216,0,-34,1
1182,1,AE,18,29,0,0,0,0,18,29,0,0,1,1,0,0,182,1,216,0,-34,1
1183,1,AE,18,30,0,0,0,0,18,30,0,0,1,1,0,0,182,1,216,0,-34,1
1184,1,AE,18,31,0,0,0,0,18,31,0,0,1,1,0,0,182,1,216,0,-34,1
1185,1,AE,18,32,0,1,0,0,18,0,0,0,1,0,0,0,225,1,243,0,-18,1
1186,1,AE,18,33,0,1,0,0,18,1,0,0,1,1,0,0,236,1,243,0,-7,1
1187,1,AE,18,34,0,1,0,0,18,2,0,0,1,1,0,0,236,1,243,0,-7,1
1188,1,AE,18,35,0,1,0,0,18,3,0,0,1,1,0,0,236,1,243,0,-7,1
1189,1,AE,18,36,0,1,0,0,18,4,0,0,1,1,0,0,236,1,243,0,-7,1
1190,1,AE,18,37,0,1,0,0,18,5,0,0,1,1,0,0,236,1,243,0,-7,1
1191,1,AE,18,38,0,1,0,0,18,6,0,0,1,1,0,0,236,1,243,0,-7,1
1192,1,AE,18,39,0,1,0,0,18,7,0,0,1,1,0,0,236,1,243,0,-7,1
1193,1,AE,18,40,0,1,0,0,18,8,0,0,1,1,0,0,236,1,243,0,-7,1
1194,1,AE,18,41,0,1,0,0,18,9,0,0,1,1,0,0,236,1,243,0,-7,1
1195,1,AE,18,42,0,1,0,0,18,10,0,0,1,1,0,0,236,1,243,0,-7,1
1196,1,AE,18,43,0,1,0,0,18,11,0,0,1,1,0,0,236,1,243,0,-7,1
1197,1,AE,18,44,0,1,0,0,18,12,0,0,1,1,0,0,236,1,243,0,-7,1
1198,1,AE,18,45,0,1,0,0,18,13,0,0,1,1,0,0,236,1,243,0,-7,1
1199,1,AE,18,46,0,1,0,0,18,14,0,0,1,1,0,0,236,1,243,0,-7,1
1200,1,AE,18,47,0,1,0,0,18,15,0,0,1,1,0,0,236,1,243,0,-7,1
1201,1,AE,18,48,0,1,0,0,18,16,0,0,1,1,0,0,236,1,243,0,-7,1
1202,1,AE,18,49,0,1,0,0,18,17,0,0,1,1,0,0,236,1,243,0,-7,1
1203,1,AE,18,50,0,1,0,0,18,18,0,0,1,1,0,0,236,1,243,0,-7,1
1204,1,AE,18,51,0,1,0,0,18,19,0,0,1,1,0,0,236,1,243,0,-7,1
1205,1,AE,18,52,0,1,0,0,18,20,0,0,1,1,0,0,236,1,243,0,-7,1
1206,1,AE,18,53,0,1,0,0,18,21,0,0,1,1,0,0,236,1,243,0,-7,1
1207,1,AE,18,54,0,1,0,0,18,22,0,0,1,1,0,0,236,1,243,0,-7,1
1208,1,AE,18,55,0,1,0,0,18,23,0,0,1,1,0,0,236,1,243,0,-7,1
1209,1,AE,18,56,0,1,0,0,18,24,0,0,1,1,0,0,236,1,243,0,-7,1
1210,1,AE,18,57,0,1,0,0,18,25,0,0,1,1,0,0,236,1,243,0,-7,1
1211,1,AE,18,58,0,1,0,0,18,26,0,0,1,1,0,0,236,1,243,0,-7,1
1212,1,AE,18,59,0,1,0,0,18,27,0,0,1,1,0,0,236,1,243,0,-7,1
1213,1,AE,18,60,0,1,0,0,18,28,0,0,1,1,0,0,236,1,243,0,-7,1
1214,1,AE,18,61,0,1,0,0,18,29,0,0,1,1,0,0,236,1,243,0,-7,1
1215,1,AE,18,62,0,1,0,0,18,30,0,0,1,1,0,0,236,1,243,0,-7,1
1216,1,AE,18,63,0,1,0,0,18,31,0,0,1,1,0,0,236,1,243,0,-7,1
1217,1,AE,19,0,0,0,0,0,19,0,0,0,1,0,0,0,155,1,216,0,-61,1
1218,1,AE,19,1,0,0,0,0,19,1,0,0,1,1,0,0,182,1,216,0,-34,1
1219,1,AE,19,2,0,0,0,0,19,2,0,0,1,1,0,0,182,1,216,0,-34,1
1220,1,AE,19,3,0,0,0,0,19,3,0,0,1,1,0,0,182,1,216,0,-34,1
1221,1,AE,19,4,0,0,0,0,19,4,0,0,1,1,0,0,182,1,216,0,-34,1
1222,1,AE,19,5,0,0,0,0,19,5,0,0,1,1,0,0,182,1,216,0,-34,1
1223,1,AE,19,6,0,0,0,0,19,6,0,0,1,1,0,0,182,1,216,0,-34,1
1224,1,AE,19,7,0,0,0,0,19,7,0,0,1,1,0,0,182,1,216,0,-34,1
1225,1,AE,19,8,0,0,0,0,19,8,0,0,1,1,0,0,182,1,216,0,-34,1
1226,1,AE,19,9,0,0,0,0,19,9,0,0,1,1,0,0,182,1,216,0,-34,1
1227,1,AE,19,10,0,0,0,0,19,10,0,0,1,1,0,0,182,1,216,0,-34,1
1228,1,AE,19,11,0,0,0,0,19,11,0,0,1,1,0,0,182,1,216,0,-34,1
1229,1,AE,19,12,0,0,0,0,19,12,0,0,1,1,0,0,182,1,216,0,-34,1
1230,1,AE,19,13,0,0,0,0,19,13,0,0,1,1,0,0,182,1,216,0,-34,1
1231,1,AE,19,14,0,0,0,0,19,14,0,0,1,1,0,0,182,1,216,0,-34,1
1232,1,AE,19,15,0,0,0,0,19,15,0,0,1,1,0,0,182,1,216,0,-34,1
1233,1,AE,19,16,0,0,0,0,19,16,0,0,1,1,0,0,182,1,216,0,-34,1
1234,1,AE,19,17,0,0,0,0,19,17,0,0,1,1,0,0,182,1,216,0,-34,1
1235,1,AE,19,18,0,0,0,0,19,18,0,0,1,1,0,0,182,1,216,0,-34,1
1236,1,AE,19,19,0,0,0,0,19,19,0,0,1,1,0,0,182,1,216,0,-34,1
1237,1,AE,19,20,0,0,0,0,19,20,0,0,1,1,0,0,182,1,216,0,-34,1
1238,1,AE,19,21,0,0,0,0,19,21,0,0,1,1,0,0,182,1,216,0,-34,1
1239,1,AE,19,22,0,0,0,0,19,22,0,0,1,1,0,0,182,1,216,0,-34,1
1240,1,AE,19,23,0,0,0,0,19,23,0,0,1,1,0,0,182,1,216,0,-34,1
1241,1,AE,19,24,0,0,0,0,19,24,0,0,1,1,0,0,182,1,216,0,-34,1
1242,1,AE,19,25,0,0,0,0,19,25,0,0,1,1,0,0,182,1,216,0,-34,1
1243,1,AE,19,26,0,0,0,0,19,26,0,0,1,1,0,0,182,1,216,0,-34,1
1244,1,AE,19,27,0,0,0,0,19,27,0,0,1,1,0,0,182,1,216,0,-34,1
1245,1,AE,19,28,0,0,0,0,19,28,0,0,1,1,0,0,182,1,216,0,-34,1
1246,1,AE,19,29,0,0,0,0,19,29,0,0,1,1,0,0,182,1,216,0,-34,1
1247,1,AE,19,30,0,0,0,0,19,30,0,0,1,1,0,0,182,1,216,0,-34,1
1248,1,AE,19,31,0,0,0,0,19,31,0,0,1,1,0,0,182,1,216,0,-34,1
1249,1,AE,19,32,0,1,0,0,19,0,0,0,1,0,0,0,225,1,243,0,-18,1
1250,1,AE,19,33,0,1,0,0,19,1,0,0,1,1,0,0,236,1,243,0,-7,1
1251,1,AE,19,34,0,1,0,0,19,2,0,0,1,1,0,0,236,1,243,0,-7,1
1252,1,AE,19,35,0,1,0,0,19,3,0,0,1,1,0,0,236,1,243,0,-7,1
1253,1,AE,19,36,0,1,0,0,19,4,0,0,1,1,0,0,236,1,243,0,-7,1
1254,1,AE,19,37,0,1,0,0,19,5,0,0,1,1,0,0,236,1,243,0,-7,1
1255,1,AE,19,38,0,1,0,0,19,6,0,0,1,1,0,0,236,1,243,0,-7,1
1256,1,AE,19,39,0,1,0,0,19,7,0,0,1,1,0,0,236,1,243,0,-7,1
1257,1,AE,19,40,0,1,0,0,19,8,0,0,1,1,0,0,236,1,243,0,-7,1
1258,1,AE,19,41,0,1,0,0,19,9,0,0,1,1,0,0,236,1,243,0,-7,1
1259,1,AE,19,42,0,1,0,0,19,10,0,0,1,1,0,0,236,1,243,0,-7,1
1260,1,AE,19,43,0,1,0,0,19,11,0,0,1,1,0,0,236,1,243,0,-7,1
1261,1,AE,19,44,0,1,0,0,19,12,0,0,1,1,0,0,236,1,243,0,-7,1
1262,1,AE,19,45,0,1,0,0,19,13,0,0,1,1,0,0,236,1,243,0,-7,1
1263,1,AE,19,46,0,1,0,0,19,14,0,0,1,1,0,0,236,1,243,0,-7,1
1264,1,AE,19,47,0,1,0,0,19,15,0,0,1,1,0,0,236,1,243,0,-7,1
